generation_index,avg_body_length,avg_fitness,avg_highest_fitness,total_highest_fitness,std,nucleotide_usage,crossover
111.0,932.484,3.9436726904691,5.144278740064172,7.248610349433621,0.7288404905055219,0.9548145101132659,standard
112.0,922.789,3.9771544892140724,5.144278740064172,7.248610349433621,0.8041442818208939,0.9551654844034928,standard
113.0,929.879,3.9807137268241335,5.144278740064172,7.248610349433621,0.7644216785100209,0.9549055420863098,standard
114.0,945.434,3.9777746187860274,5.144278740064172,7.248610349433621,0.8090152495913718,0.9551803242879733,standard
115.0,960.67,4.013816887600019,5.144278740064172,7.248610349433621,0.790132001582898,0.9553101033967972,standard
116.0,950.872,4.0343451594148565,5.197374311446206,7.248610349433621,0.8044261513136172,0.9551488507862702,standard
117.0,968.555,4.071933445363028,5.197374311446206,7.248610349433621,0.74864949516426,0.9551477903859882,standard
118.0,959.302,4.078128539319799,5.197374311446206,7.248610349433621,0.7903688686252149,0.9551309574108859,standard
119.0,967.648,4.111083525912568,5.2528621304159095,7.248610349433621,0.8609090532792005,0.954949901690426,standard
120.0,969.567,4.143458223568699,5.2528621304159095,7.248610349433621,0.8229487000442923,0.9547792394738843,standard
121.0,990.956,4.178774841416861,5.2528621304159095,7.248610349433621,0.8276969037489231,0.9549107090588078,standard
122.0,1007.161,4.1804195725058175,5.2528621304159095,7.248610349433621,0.89775701183831,0.955019606367312,standard
123.0,1015.096,4.207217633800096,5.2528621304159095,7.248610349433621,0.819377312213801,0.9549651553198056,standard
124.0,1021.849,4.241907593062175,5.2528621304159095,7.248610349433621,0.8018321944076554,0.9548629451180831,standard
125.0,1028.708,4.290438892792263,5.2528621304159095,7.248610349433621,0.7971653569237259,0.9547237605654119,standard
126.0,1044.775,4.3047453186656615,5.2528621304159095,7.248610349433621,0.8051594468099251,0.9548258601050509,standard
127.0,1083.258,4.293482833792603,5.2528621304159095,7.248610349433621,0.92406423252675,0.954771608582705,standard
128.0,1091.952,4.306514315920101,5.2528621304159095,7.248610349433621,0.8859118430364872,0.9546185133579261,standard
129.0,1099.31,4.335677929896882,5.2528621304159095,7.248610349433621,0.8878824205539658,0.9545248330912222,standard
130.0,1129.11,4.360538926808583,5.2528621304159095,7.248610349433621,0.8294072725652761,0.9544393353941962,standard
131.0,1139.521,4.374687832485891,5.292107831921768,7.248610349433621,0.8641462341731633,0.9546211022325598,standard
